"Atm";"ProcessDate";"Withdrawal"
"ATM3";"2019-04-05";36640
"ATM3";"2019-04-06";34120
"ATM3";"2019-04-07";14190
"ATM3";"2019-04-08";27400
"ATM3";"2019-04-09";68320
"ATM3";"2019-04-10";66510
"ATM3";"2019-04-11";29450
"ATM3";"2019-04-12";29670
"ATM3";"2019-04-13";26210
"ATM3";"2019-04-14";19920
"ATM3";"2019-04-15";41350
"ATM3";"2019-04-16";36020
"ATM3";"2019-04-17";29700
"ATM3";"2019-04-18";45200
"ATM3";"2019-04-19";37590
"ATM3";"2019-04-20";24640
"ATM3";"2019-04-21";5940
"ATM3";"2019-04-22";4270
"ATM3";"2019-04-23";27340
"ATM3";"2019-04-24";34810
"ATM3";"2019-04-25";41290
"ATM3";"2019-04-26";32430
"ATM3";"2019-04-27";37510
"ATM3";"2019-04-28";8860
"ATM3";"2019-04-29";34820
"ATM3";"2019-04-30";50730
"ATM3";"2019-05-01";8040
"ATM3";"2019-05-02";48250
"ATM3";"2019-05-03";11210
"ATM3";"2019-05-04";31520
"ATM3";"2019-05-05";19360
"ATM3";"2019-05-06";38900
"ATM3";"2019-05-07";35910
"ATM3";"2019-05-08";41000
"ATM3";"2019-05-09";47800
"ATM3";"2019-05-10";72940
"ATM3";"2019-05-11";39190
"ATM3";"2019-05-12";16930
"ATM3";"2019-05-13";40820
"ATM3";"2019-05-14";33560
"ATM3";"2019-05-15";40180
"ATM3";"2019-05-16";41860
"ATM3";"2019-05-17";27930
"ATM3";"2019-05-18";44500
"ATM3";"2019-05-19";10830
"ATM3";"2019-05-20";48440
"ATM3";"2019-05-21";25330
"ATM3";"2019-05-22";25320
"ATM3";"2019-05-23";30670
"ATM3";"2019-05-24";43180
"ATM3";"2019-05-25";46110
"ATM3";"2019-05-26";11640
"ATM3";"2019-05-27";42320
"ATM3";"2019-05-28";34940
"ATM3";"2019-05-29";45840
"ATM3";"2019-05-30";26900
"ATM3";"2019-05-31";38390
"ATM3";"2019-06-01";34790
"ATM3";"2019-06-02";12530
"ATM3";"2019-06-03";36260
"ATM3";"2019-06-04";26250
"ATM3";"2019-06-05";36560
"ATM3";"2019-06-06";34200
"ATM3";"2019-06-07";41440
"ATM3";"2019-06-08";31690
"ATM3";"2019-06-09";15450
"ATM3";"2019-06-10";51860
"ATM3";"2019-06-11";43310
"ATM3";"2019-06-12";36850
"ATM3";"2019-06-13";41140
"ATM3";"2019-06-14";48430
"ATM3";"2019-06-15";30140
"ATM3";"2019-06-16";28670
"ATM3";"2019-06-17";13640
"ATM3";"2019-06-18";44770
"ATM3";"2019-06-19";32180
"ATM3";"2019-06-20";12990
"ATM3";"2019-06-21";38820
"ATM3";"2019-06-22";37280
"ATM3";"2019-06-23";31590
"ATM3";"2019-06-24";52850
"ATM3";"2019-06-25";23360
"ATM3";"2019-06-26";16960
"ATM3";"2019-06-27";37540
"ATM3";"2019-06-28";60100
"ATM3";"2019-06-29";23780
"ATM3";"2019-06-30";10520
"ATM3";"2019-07-01";33910
"ATM3";"2019-07-02";31340
"ATM3";"2019-07-03";30080
"ATM3";"2019-07-04";33090
"ATM3";"2019-07-05";39180
"ATM3";"2019-07-06";18730
"ATM3";"2019-07-07";12060
"ATM3";"2019-07-08";30060
"ATM3";"2019-07-09";67440
"ATM3";"2019-07-10";41630
"ATM3";"2019-07-11";51160
"ATM3";"2019-07-12";61580
"ATM3";"2019-07-13";38870
"ATM3";"2019-07-14";14470
"ATM3";"2019-07-15";45820
"ATM3";"2019-07-16";27490
"ATM3";"2019-07-17";44840
"ATM3";"2019-07-18";40010
"ATM3";"2019-07-19";50270
"ATM3";"2019-07-20";43150
"ATM3";"2019-07-21";13760
"ATM3";"2019-07-22";48640
"ATM3";"2019-07-23";33650
"ATM3";"2019-07-24";46100
"ATM3";"2019-07-25";38320
"ATM3";"2019-07-26";50050
"ATM3";"2019-07-27";27290
"ATM3";"2019-07-28";12100
"ATM3";"2019-07-29";24930
"ATM3";"2019-07-30";27730
"ATM3";"2019-07-31";29700
"ATM3";"2019-08-01";29000
"ATM3";"2019-08-02";41420
"ATM3";"2019-08-03";21070
"ATM3";"2019-08-04";12660
"ATM3";"2019-08-05";36310
"ATM3";"2019-08-06";32020
"ATM3";"2019-08-07";37840
"ATM3";"2019-08-08";53230
"ATM3";"2019-08-09";57460
"ATM3";"2019-08-10";42290
"ATM3";"2019-08-11";17300
"ATM3";"2019-08-12";47840
"ATM3";"2019-08-13";37070
"ATM3";"2019-08-14";63190
"ATM3";"2019-08-15";12950
"ATM3";"2019-08-16";40720
"ATM3";"2019-08-17";5010
"ATM3";"2019-08-19";38960
"ATM3";"2019-08-20";37680
"ATM3";"2019-08-21";29650
"ATM3";"2019-08-22";20730
"ATM3";"2019-08-23";35600
"ATM3";"2019-08-24";20860
"ATM3";"2019-08-25";18200
"ATM3";"2019-08-26";54820
"ATM3";"2019-08-27";33080
"ATM3";"2019-08-28";24870
"ATM3";"2019-08-29";35720
"ATM3";"2019-08-30";23740
"ATM3";"2019-08-31";31440
"ATM3";"2019-09-01";10860
"ATM3";"2019-09-02";28350
"ATM3";"2019-09-03";20440
"ATM3";"2019-09-04";49630
"ATM3";"2019-09-05";26740
"ATM3";"2019-09-06";28770
"ATM3";"2019-09-07";42380
"ATM3";"2019-09-08";9400
"ATM3";"2019-09-09";42240
"ATM3";"2019-09-10";56570
"ATM3";"2019-09-11";28160
"ATM3";"2019-09-12";48260
"ATM3";"2019-09-13";40960
"ATM3";"2019-09-14";33050
"ATM3";"2019-09-15";8520
"ATM3";"2019-09-16";41320
"ATM3";"2019-09-17";41660
"ATM3";"2019-09-18";30300
"ATM3";"2019-09-19";34500
"ATM3";"2019-09-20";35700
"ATM3";"2019-09-21";32420
"ATM3";"2019-09-22";11500
"ATM3";"2019-09-23";35180
"ATM3";"2019-09-24";33960
"ATM3";"2019-09-25";38920
"ATM3";"2019-09-26";40550
"ATM3";"2019-09-27";45790
"ATM3";"2019-09-28";27700
"ATM3";"2019-09-29";13600
"ATM3";"2019-09-30";32330
"ATM3";"2019-10-01";42000
"ATM3";"2019-10-02";46740
"ATM3";"2019-10-03";40120
"ATM3";"2019-10-04";41870
"ATM3";"2019-10-05";27170
"ATM3";"2019-10-06";4650
"ATM3";"2019-10-07";31920
"ATM3";"2019-10-08";28420
"ATM3";"2019-10-09";39960
"ATM3";"2019-10-10";51670
"ATM3";"2019-10-11";66310
"ATM3";"2019-10-12";44500
"ATM3";"2019-10-14";15970
"ATM3";"2019-10-15";37680
"ATM3";"2019-10-16";31880
"ATM3";"2019-10-17";21830
"ATM3";"2019-10-18";55660
"ATM3";"2019-10-19";25320
"ATM3";"2019-10-20";11100
"ATM3";"2019-10-21";22190
"ATM3";"2019-10-22";28960
"ATM3";"2019-10-23";34340
"ATM3";"2019-10-24";42100
"ATM3";"2019-10-25";26560
"ATM3";"2019-10-26";39770
"ATM3";"2019-10-27";18770
"ATM3";"2019-10-28";30530
"ATM3";"2019-10-29";36220
"ATM3";"2019-10-30";34450
"ATM3";"2019-10-31";34360
