"Atm";"ProcessDate";"Withdrawal"
"ATM7";"2019-06-18";11160
"ATM7";"2019-06-19";25310
"ATM7";"2019-06-21";21560
"ATM7";"2019-06-22";10150
"ATM7";"2019-06-24";16280
"ATM7";"2019-06-25";18920
"ATM7";"2019-06-26";28220
"ATM7";"2019-06-27";15440
"ATM7";"2019-06-28";16480
"ATM7";"2019-06-29";6280
"ATM7";"2019-06-30";16990
"ATM7";"2019-07-01";12980
"ATM7";"2019-07-02";11240
"ATM7";"2019-07-03";17680
"ATM7";"2019-07-04";7070
"ATM7";"2019-07-05";12100
"ATM7";"2019-07-06";13600
"ATM7";"2019-07-08";28710
"ATM7";"2019-07-09";23960
"ATM7";"2019-07-10";41810
"ATM7";"2019-07-11";29300
"ATM7";"2019-07-12";18990
"ATM7";"2019-07-13";9490
"ATM7";"2019-07-15";8750
"ATM7";"2019-07-16";12100
"ATM7";"2019-07-17";12420
"ATM7";"2019-07-18";11120
"ATM7";"2019-07-19";19220
"ATM7";"2019-07-20";10170
"ATM7";"2019-07-22";24990
"ATM7";"2019-07-23";13530
"ATM7";"2019-07-24";7490
"ATM7";"2019-07-25";17490
"ATM7";"2019-07-26";12970
"ATM7";"2019-07-27";5550
"ATM7";"2019-07-28";1000
"ATM7";"2019-07-29";11370
"ATM7";"2019-07-30";14550
"ATM7";"2019-07-31";22410
"ATM7";"2019-08-01";10440
"ATM7";"2019-08-02";17770
"ATM7";"2019-08-03";14450
"ATM7";"2019-08-05";9430
"ATM7";"2019-08-06";12690
"ATM7";"2019-08-07";15980
"ATM7";"2019-08-08";17050
"ATM7";"2019-08-09";16840
"ATM7";"2019-08-10";17490
"ATM7";"2019-08-12";5140
"ATM7";"2019-08-13";9190
"ATM7";"2019-08-14";19890
"ATM7";"2019-08-16";23430
"ATM7";"2019-08-17";8830
"ATM7";"2019-08-19";14900
"ATM7";"2019-08-20";9560
"ATM7";"2019-08-21";16320
"ATM7";"2019-08-22";11360
"ATM7";"2019-08-23";16570
"ATM7";"2019-08-24";12230
"ATM7";"2019-08-25";6220
"ATM7";"2019-08-26";11740
"ATM7";"2019-08-27";6650
"ATM7";"2019-08-28";13620
"ATM7";"2019-08-29";14480
"ATM7";"2019-08-30";18500
"ATM7";"2019-08-31";13890
"ATM7";"2019-09-02";15040
"ATM7";"2019-09-03";12580
"ATM7";"2019-09-04";4830
"ATM7";"2019-09-05";8490
"ATM7";"2019-09-06";14790
"ATM7";"2019-09-07";10330
"ATM7";"2019-09-09";22570
"ATM7";"2019-09-10";18750
"ATM7";"2019-09-11";13270
"ATM7";"2019-09-12";16550
"ATM7";"2019-09-13";13610
"ATM7";"2019-09-14";11730
"ATM7";"2019-09-16";9510
"ATM7";"2019-09-17";15380
"ATM7";"2019-09-18";15910
"ATM7";"2019-09-19";4750
"ATM7";"2019-09-20";11110
"ATM7";"2019-09-21";8450
"ATM7";"2019-09-23";7170
"ATM7";"2019-09-24";15000
"ATM7";"2019-09-25";12130
"ATM7";"2019-09-26";8740
"ATM7";"2019-09-27";8190
"ATM7";"2019-09-28";11970
"ATM7";"2019-09-29";11690
"ATM7";"2019-09-30";32010
"ATM7";"2019-10-01";11940
"ATM7";"2019-10-02";16550
"ATM7";"2019-10-03";10720
"ATM7";"2019-10-04";11720
"ATM7";"2019-10-05";14710
"ATM7";"2019-10-07";23750
"ATM7";"2019-10-08";20090
"ATM7";"2019-10-09";23530
"ATM7";"2019-10-10";17500
"ATM7";"2019-10-11";15170
"ATM7";"2019-10-12";12180
"ATM7";"2019-10-14";15730
"ATM7";"2019-10-15";9500
"ATM7";"2019-10-16";10160
"ATM7";"2019-10-17";24430
"ATM7";"2019-10-18";12720
"ATM7";"2019-10-19";12460
"ATM7";"2019-10-21";7340
"ATM7";"2019-10-22";9240
"ATM7";"2019-10-23";16380
"ATM7";"2019-10-24";7530
"ATM7";"2019-10-25";21140
"ATM7";"2019-10-26";15410
"ATM7";"2019-10-27";2210
"ATM7";"2019-10-28";6100
"ATM7";"2019-10-29";10820
"ATM7";"2019-10-30";7630
"ATM7";"2019-10-31";19440
