"Atm";"ProcessDate";"Withdrawal"
"ATM9";"2019-06-08";23460
"ATM9";"2019-06-10";56040
"ATM9";"2019-06-11";50280
"ATM9";"2019-06-12";47110
"ATM9";"2019-06-13";33140
"ATM9";"2019-06-14";45660
"ATM9";"2019-06-15";24870
"ATM9";"2019-06-17";24480
"ATM9";"2019-06-18";39060
"ATM9";"2019-06-19";78890
"ATM9";"2019-06-21";32270
"ATM9";"2019-06-22";18520
"ATM9";"2019-06-24";24070
"ATM9";"2019-06-25";48210
"ATM9";"2019-06-26";26260
"ATM9";"2019-06-27";29480
"ATM9";"2019-06-28";67100
"ATM9";"2019-06-29";31660
"ATM9";"2019-06-30";23310
"ATM9";"2019-07-01";37690
"ATM9";"2019-07-02";28410
"ATM9";"2019-07-03";42440
"ATM9";"2019-07-04";43720
"ATM9";"2019-07-05";64930
"ATM9";"2019-07-06";32680
"ATM9";"2019-07-08";37050
"ATM9";"2019-07-09";45240
"ATM9";"2019-07-10";53690
"ATM9";"2019-07-11";36860
"ATM9";"2019-07-12";42650
"ATM9";"2019-07-13";36430
"ATM9";"2019-07-15";31210
"ATM9";"2019-07-16";32350
"ATM9";"2019-07-17";34110
"ATM9";"2019-07-18";68770
"ATM9";"2019-07-19";47980
"ATM9";"2019-07-20";30870
"ATM9";"2019-07-22";38620
"ATM9";"2019-07-23";35830
"ATM9";"2019-07-24";32450
"ATM9";"2019-07-25";29780
"ATM9";"2019-07-26";38130
"ATM9";"2019-07-27";26320
"ATM9";"2019-07-28";14650
"ATM9";"2019-07-29";26930
"ATM9";"2019-07-30";32790
"ATM9";"2019-07-31";29450
"ATM9";"2019-08-01";23450
"ATM9";"2019-08-02";53430
"ATM9";"2019-08-03";33950
"ATM9";"2019-08-05";24520
"ATM9";"2019-08-06";42280
"ATM9";"2019-08-07";35050
"ATM9";"2019-08-08";41330
"ATM9";"2019-08-09";57220
"ATM9";"2019-08-10";27380
"ATM9";"2019-08-12";73520
"ATM9";"2019-08-13";31800
"ATM9";"2019-08-14";53410
"ATM9";"2019-08-16";29310
"ATM9";"2019-08-17";20300
"ATM9";"2019-08-19";34090
"ATM9";"2019-08-20";29960
"ATM9";"2019-08-21";37840
"ATM9";"2019-08-22";39660
"ATM9";"2019-08-23";33740
"ATM9";"2019-08-24";21720
"ATM9";"2019-08-25";17560
"ATM9";"2019-08-26";39940
"ATM9";"2019-08-27";39070
"ATM9";"2019-08-28";29380
"ATM9";"2019-08-29";43310
"ATM9";"2019-08-30";37320
"ATM9";"2019-08-31";47520
"ATM9";"2019-09-02";34980
"ATM9";"2019-09-03";51070
"ATM9";"2019-09-04";47420
"ATM9";"2019-09-05";58050
"ATM9";"2019-09-06";40720
"ATM9";"2019-09-07";27840
"ATM9";"2019-09-09";35150
"ATM9";"2019-09-10";37450
"ATM9";"2019-09-11";49640
"ATM9";"2019-09-12";36200
"ATM9";"2019-09-13";46860
"ATM9";"2019-09-14";31880
"ATM9";"2019-09-16";23750
"ATM9";"2019-09-17";24370
"ATM9";"2019-09-18";36900
"ATM9";"2019-09-19";35020
"ATM9";"2019-09-20";32890
"ATM9";"2019-09-21";18410
"ATM9";"2019-09-23";32870
"ATM9";"2019-09-24";46150
"ATM9";"2019-09-25";39030
"ATM9";"2019-09-26";34270
"ATM9";"2019-09-27";53700
"ATM9";"2019-09-28";25650
"ATM9";"2019-09-29";14820
"ATM9";"2019-09-30";42100
"ATM9";"2019-10-01";63040
"ATM9";"2019-10-02";65150
"ATM9";"2019-10-03";34820
"ATM9";"2019-10-04";33650
"ATM9";"2019-10-05";26870
"ATM9";"2019-10-07";32490
"ATM9";"2019-10-08";32040
"ATM9";"2019-10-09";65310
"ATM9";"2019-10-10";36640
"ATM9";"2019-10-11";44100
"ATM9";"2019-10-12";26160
"ATM9";"2019-10-14";33370
"ATM9";"2019-10-15";44450
"ATM9";"2019-10-16";28470
"ATM9";"2019-10-17";41330
"ATM9";"2019-10-18";31410
"ATM9";"2019-10-19";24760
"ATM9";"2019-10-21";29740
"ATM9";"2019-10-22";21280
"ATM9";"2019-10-23";36460
"ATM9";"2019-10-24";36620
"ATM9";"2019-10-25";42160
"ATM9";"2019-10-26";23240
"ATM9";"2019-10-27";10160
"ATM9";"2019-10-28";24160
"ATM9";"2019-10-29";37200
"ATM9";"2019-10-30";46450
"ATM9";"2019-10-31";53360
