"Atm";"ProcessDate";"Withdrawal"
"ATM1";"2019-08-22";31180
"ATM1";"2019-08-23";22090
"ATM1";"2019-08-24";5480
"ATM1";"2019-08-26";29660
"ATM1";"2019-08-27";29230
"ATM1";"2019-08-28";25960
"ATM1";"2019-08-29";34210
"ATM1";"2019-08-30";36500
"ATM1";"2019-08-31";10490
"ATM1";"2019-09-02";37950
"ATM1";"2019-09-03";24200
"ATM1";"2019-09-04";25200
"ATM1";"2019-09-05";42330
"ATM1";"2019-09-06";44400
"ATM1";"2019-09-07";6660
"ATM1";"2019-09-09";44500
"ATM1";"2019-09-10";51720
"ATM1";"2019-09-11";39920
"ATM1";"2019-09-12";38080
"ATM1";"2019-09-13";53910
"ATM1";"2019-09-14";10890
"ATM1";"2019-09-16";48320
"ATM1";"2019-09-17";40770
"ATM1";"2019-09-18";28010
"ATM1";"2019-09-19";34080
"ATM1";"2019-09-20";47060
"ATM1";"2019-09-21";15860
"ATM1";"2019-09-23";26390
"ATM1";"2019-09-24";36320
"ATM1";"2019-09-25";38240
"ATM1";"2019-09-26";30580
"ATM1";"2019-09-27";30720
"ATM1";"2019-09-28";12320
"ATM1";"2019-09-30";37750
"ATM1";"2019-10-01";40570
"ATM1";"2019-10-02";41130
"ATM1";"2019-10-03";35420
"ATM1";"2019-10-04";35430
"ATM1";"2019-10-05";14180
"ATM1";"2019-10-07";37610
"ATM1";"2019-10-08";34710
"ATM1";"2019-10-09";37350
"ATM1";"2019-10-10";61960
"ATM1";"2019-10-11";60020
"ATM1";"2019-10-12";13120
"ATM1";"2019-10-14";43540
"ATM1";"2019-10-15";48110
"ATM1";"2019-10-16";30110
"ATM1";"2019-10-17";37770
"ATM1";"2019-10-18";44370
"ATM1";"2019-10-19";6240
"ATM1";"2019-10-21";35850
"ATM1";"2019-10-22";36300
"ATM1";"2019-10-23";34000
"ATM1";"2019-10-24";35460
"ATM1";"2019-10-25";39290
"ATM1";"2019-10-26";9780
"ATM1";"2019-10-28";38000
"ATM1";"2019-10-29";39100
"ATM1";"2019-10-30";42020
"ATM1";"2019-10-31";43870
