"Atm";"ProcessDate";"Withdrawal"
"ATM8";"2019-04-18";3000
"ATM8";"2019-04-19";5150
"ATM8";"2019-04-20";1200
"ATM8";"2019-04-21";7810
"ATM8";"2019-04-22";13240
"ATM8";"2019-04-23";400
"ATM8";"2019-04-24";550
"ATM8";"2019-04-25";520
"ATM8";"2019-04-26";650
"ATM8";"2019-04-27";2790
"ATM8";"2019-04-29";2080
"ATM8";"2019-04-30";2300
"ATM8";"2019-05-01";7530
"ATM8";"2019-05-02";2880
"ATM8";"2019-05-03";10100
"ATM8";"2019-05-04";7620
"ATM8";"2019-05-05";3400
"ATM8";"2019-05-06";1800
"ATM8";"2019-05-07";4400
"ATM8";"2019-05-08";870
"ATM8";"2019-05-09";1000
"ATM8";"2019-05-10";2200
"ATM8";"2019-05-11";520
"ATM8";"2019-05-12";3850
"ATM8";"2019-05-13";590
"ATM8";"2019-05-16";2410
"ATM8";"2019-05-17";1120
"ATM8";"2019-05-18";10410
"ATM8";"2019-05-19";1270
"ATM8";"2019-05-20";1700
"ATM8";"2019-05-21";1850
"ATM8";"2019-05-22";350
"ATM8";"2019-05-23";400
"ATM8";"2019-05-24";1450
"ATM8";"2019-05-25";1250
"ATM8";"2019-05-26";1290
"ATM8";"2019-05-28";300
"ATM8";"2019-05-29";2940
"ATM8";"2019-05-30";1400
"ATM8";"2019-05-31";3180
"ATM8";"2019-06-01";2870
"ATM8";"2019-06-02";700
"ATM8";"2019-06-03";1990
"ATM8";"2019-06-04";500
"ATM8";"2019-06-05";5780
"ATM8";"2019-06-06";1470
"ATM8";"2019-06-07";830
"ATM8";"2019-06-08";1900
"ATM8";"2019-06-09";2040
"ATM8";"2019-06-10";1680
"ATM8";"2019-06-11";1490
"ATM8";"2019-06-12";6680
"ATM8";"2019-06-13";1340
"ATM8";"2019-06-14";2960
"ATM8";"2019-06-15";1450
"ATM8";"2019-06-16";1000
"ATM8";"2019-06-17";1510
"ATM8";"2019-06-18";440
"ATM8";"2019-06-19";2300
"ATM8";"2019-06-20";1510
"ATM8";"2019-06-21";15650
"ATM8";"2019-06-22";9530
"ATM8";"2019-06-23";1910
"ATM8";"2019-06-24";3240
"ATM8";"2019-06-25";1000
"ATM8";"2019-06-26";220
"ATM8";"2019-06-27";4760
"ATM8";"2019-06-28";2800
"ATM8";"2019-06-29";10120
"ATM8";"2019-06-30";3590
"ATM8";"2019-07-01";8170
"ATM8";"2019-07-02";6600
"ATM8";"2019-07-03";5310
"ATM8";"2019-07-04";3040
"ATM8";"2019-07-05";15550
"ATM8";"2019-07-06";16810
"ATM8";"2019-07-07";9940
"ATM8";"2019-07-08";7060
"ATM8";"2019-07-09";2000
"ATM8";"2019-07-10";4480
"ATM8";"2019-07-11";3040
"ATM8";"2019-07-12";13020
"ATM8";"2019-07-13";7060
"ATM8";"2019-07-14";5100
"ATM8";"2019-07-15";6050
"ATM8";"2019-07-16";5980
"ATM8";"2019-07-17";6740
"ATM8";"2019-07-18";16400
"ATM8";"2019-07-19";9400
"ATM8";"2019-07-20";7260
"ATM8";"2019-07-21";10840
"ATM8";"2019-07-22";5980
"ATM8";"2019-07-23";1660
"ATM8";"2019-07-24";15250
"ATM8";"2019-07-25";11500
"ATM8";"2019-07-26";16730
"ATM8";"2019-07-27";28140
"ATM8";"2019-07-28";20250
"ATM8";"2019-07-29";10830
"ATM8";"2019-07-30";12860
"ATM8";"2019-07-31";10180
"ATM8";"2019-08-01";21410
"ATM8";"2019-08-02";21980
"ATM8";"2019-08-03";28090
"ATM8";"2019-08-04";15070
"ATM8";"2019-08-05";3620
"ATM8";"2019-08-06";12990
"ATM8";"2019-08-07";15990
"ATM8";"2019-08-08";19540
"ATM8";"2019-08-09";19680
"ATM8";"2019-08-10";14590
"ATM8";"2019-08-11";19310
"ATM8";"2019-08-12";18790
"ATM8";"2019-08-13";11700
"ATM8";"2019-08-14";8950
"ATM8";"2019-08-15";10650
"ATM8";"2019-08-16";23970
"ATM8";"2019-08-17";24400
"ATM8";"2019-08-18";26390
"ATM8";"2019-08-19";14240
"ATM8";"2019-08-20";10360
"ATM8";"2019-08-21";14660
"ATM8";"2019-08-22";8950
"ATM8";"2019-08-23";10770
"ATM8";"2019-08-24";15470
"ATM8";"2019-08-25";16410
"ATM8";"2019-08-26";8250
"ATM8";"2019-08-27";7240
"ATM8";"2019-08-28";15710
"ATM8";"2019-08-29";14940
"ATM8";"2019-08-30";11110
"ATM8";"2019-08-31";5440
"ATM8";"2019-09-01";1190
"ATM8";"2019-09-02";380
"ATM8";"2019-09-03";4310
"ATM8";"2019-09-04";3420
"ATM8";"2019-09-05";3600
"ATM8";"2019-09-06";5870
"ATM8";"2019-09-07";2230
"ATM8";"2019-09-08";3250
"ATM8";"2019-09-09";1460
"ATM8";"2019-09-10";3510
"ATM8";"2019-09-11";4500
"ATM8";"2019-09-12";2230
"ATM8";"2019-09-13";7720
"ATM8";"2019-09-14";8760
"ATM8";"2019-09-15";3600
"ATM8";"2019-09-16";1000
"ATM8";"2019-09-17";2700
"ATM8";"2019-09-18";2600
"ATM8";"2019-09-19";1820
"ATM8";"2019-09-20";3460
"ATM8";"2019-09-21";6300
"ATM8";"2019-09-22";2990
"ATM8";"2019-09-23";5550
"ATM8";"2019-09-24";250
"ATM8";"2019-09-25";600
"ATM8";"2019-09-26";600
"ATM8";"2019-09-27";3150
"ATM8";"2019-09-28";4690
"ATM8";"2019-09-29";4770
"ATM8";"2019-09-30";20500
"ATM8";"2019-10-01";36400
"ATM8";"2019-10-02";39200
"ATM8";"2019-10-03";7950
"ATM8";"2019-10-04";3800
"ATM8";"2019-10-05";6020
"ATM8";"2019-10-06";2760
"ATM8";"2019-10-07";1100
"ATM8";"2019-10-08";5300
"ATM8";"2019-10-09";1700
"ATM8";"2019-10-10";8400
"ATM8";"2019-10-11";8560
"ATM8";"2019-10-12";7740
"ATM8";"2019-10-13";860
"ATM8";"2019-10-14";8640
"ATM8";"2019-10-16";5340
"ATM8";"2019-10-17";2000
"ATM8";"2019-10-18";2140
"ATM8";"2019-10-19";1850
"ATM8";"2019-10-20";1790
"ATM8";"2019-10-21";5140
"ATM8";"2019-10-22";4150
"ATM8";"2019-10-23";2600
"ATM8";"2019-10-24";700
"ATM8";"2019-10-25";1240
"ATM8";"2019-10-26";3860
"ATM8";"2019-10-27";4180
"ATM8";"2019-10-29";2350
"ATM8";"2019-10-30";4500
"ATM8";"2019-10-31";6970
