"Atm";"ProcessDate";"Withdrawal"
"ATM5";"2019-04-05";15830
"ATM5";"2019-04-06";8420
"ATM5";"2019-04-07";6820
"ATM5";"2019-04-08";7770
"ATM5";"2019-04-09";12060
"ATM5";"2019-04-10";4820
"ATM5";"2019-04-11";4050
"ATM5";"2019-04-12";12340
"ATM5";"2019-04-13";17190
"ATM5";"2019-04-14";5960
"ATM5";"2019-04-15";16780
"ATM5";"2019-04-16";11230
"ATM5";"2019-04-17";8640
"ATM5";"2019-04-18";9130
"ATM5";"2019-04-19";18970
"ATM5";"2019-04-20";10120
"ATM5";"2019-04-21";2270
"ATM5";"2019-04-22";3940
"ATM5";"2019-04-23";11920
"ATM5";"2019-04-24";9960
"ATM5";"2019-04-25";14640
"ATM5";"2019-04-26";6860
"ATM5";"2019-04-27";7630
"ATM5";"2019-04-28";7700
"ATM5";"2019-04-29";13140
"ATM5";"2019-04-30";14090
"ATM5";"2019-05-01";12240
"ATM5";"2019-05-02";15210
"ATM5";"2019-05-03";15790
"ATM5";"2019-05-04";9610
"ATM5";"2019-05-05";2740
"ATM5";"2019-05-06";9150
"ATM5";"2019-05-07";5060
"ATM5";"2019-05-08";6150
"ATM5";"2019-05-09";6670
"ATM5";"2019-05-10";12230
"ATM5";"2019-05-11";16740
"ATM5";"2019-05-12";10610
"ATM5";"2019-05-13";7820
"ATM5";"2019-05-14";12810
"ATM5";"2019-05-15";12760
"ATM5";"2019-05-16";6470
"ATM5";"2019-05-17";10650
"ATM5";"2019-05-18";8310
"ATM5";"2019-05-19";5690
"ATM5";"2019-05-20";12490
"ATM5";"2019-05-21";6640
"ATM5";"2019-05-22";6770
"ATM5";"2019-05-23";25290
"ATM5";"2019-05-24";14210
"ATM5";"2019-05-25";23350
"ATM5";"2019-05-26";11690
"ATM5";"2019-05-27";4740
"ATM5";"2019-05-28";10500
"ATM5";"2019-05-29";5720
"ATM5";"2019-05-30";19630
"ATM5";"2019-05-31";17000
"ATM5";"2019-06-01";22430
"ATM5";"2019-06-02";9320
"ATM5";"2019-06-03";14660
"ATM5";"2019-06-04";8200
"ATM5";"2019-06-05";24040
"ATM5";"2019-06-06";7930
"ATM5";"2019-06-07";39850
"ATM5";"2019-06-08";20880
"ATM5";"2019-06-09";19170
"ATM5";"2019-06-10";15620
"ATM5";"2019-06-11";19200
"ATM5";"2019-06-12";9580
"ATM5";"2019-06-13";14970
"ATM5";"2019-06-14";18860
"ATM5";"2019-06-15";14930
"ATM5";"2019-06-16";12810
"ATM5";"2019-06-17";12550
"ATM5";"2019-06-18";15120
"ATM5";"2019-06-19";20800
"ATM5";"2019-06-20";21090
"ATM5";"2019-06-21";11080
"ATM5";"2019-06-22";24260
"ATM5";"2019-06-23";9410
"ATM5";"2019-06-24";13200
"ATM5";"2019-06-25";20950
"ATM5";"2019-06-26";23270
"ATM5";"2019-06-27";23400
"ATM5";"2019-06-28";33850
"ATM5";"2019-06-29";27180
"ATM5";"2019-06-30";23370
"ATM5";"2019-07-01";28240
"ATM5";"2019-07-02";30190
"ATM5";"2019-07-03";15200
"ATM5";"2019-07-04";20820
"ATM5";"2019-07-05";19490
"ATM5";"2019-07-06";25170
"ATM5";"2019-07-07";20270
"ATM5";"2019-07-08";18760
"ATM5";"2019-07-09";33450
"ATM5";"2019-07-10";22860
"ATM5";"2019-07-11";22090
"ATM5";"2019-07-12";29940
"ATM5";"2019-07-14";24500
"ATM5";"2019-07-15";34700
"ATM5";"2019-07-16";20100
"ATM5";"2019-07-17";22590
"ATM5";"2019-07-18";24720
"ATM5";"2019-07-19";34830
"ATM5";"2019-07-20";47500
"ATM5";"2019-07-21";37650
"ATM5";"2019-07-22";39330
"ATM5";"2019-07-23";34800
"ATM5";"2019-07-24";38850
"ATM5";"2019-07-25";29850
"ATM5";"2019-07-26";40150
"ATM5";"2019-07-27";39710
"ATM5";"2019-07-28";23760
"ATM5";"2019-07-29";40440
"ATM5";"2019-07-30";43470
"ATM5";"2019-07-31";26470
"ATM5";"2019-08-01";31800
"ATM5";"2019-08-02";31080
"ATM5";"2019-08-03";33860
"ATM5";"2019-08-04";31830
"ATM5";"2019-08-05";40640
"ATM5";"2019-08-06";26980
"ATM5";"2019-08-07";26660
"ATM5";"2019-08-08";34870
"ATM5";"2019-08-09";34890
"ATM5";"2019-08-10";24810
"ATM5";"2019-08-11";29910
"ATM5";"2019-08-12";32250
"ATM5";"2019-08-13";29280
"ATM5";"2019-08-14";24770
"ATM5";"2019-08-15";22700
"ATM5";"2019-08-16";17310
"ATM5";"2019-08-17";27650
"ATM5";"2019-08-18";29640
"ATM5";"2019-08-19";16400
"ATM5";"2019-08-20";20310
"ATM5";"2019-08-21";15530
"ATM5";"2019-08-22";16040
"ATM5";"2019-08-23";26840
"ATM5";"2019-08-24";28630
"ATM5";"2019-08-25";26190
"ATM5";"2019-08-26";19190
"ATM5";"2019-08-27";10520
"ATM5";"2019-08-28";14980
"ATM5";"2019-08-29";21290
"ATM5";"2019-08-30";19950
"ATM5";"2019-08-31";24150
"ATM5";"2019-09-01";10510
"ATM5";"2019-09-02";19750
"ATM5";"2019-09-03";9560
"ATM5";"2019-09-04";9750
"ATM5";"2019-09-05";15060
"ATM5";"2019-09-06";8620
"ATM5";"2019-09-07";6210
"ATM5";"2019-09-08";11240
"ATM5";"2019-09-09";10320
"ATM5";"2019-09-10";6620
"ATM5";"2019-09-11";12310
"ATM5";"2019-09-12";12890
"ATM5";"2019-09-13";20860
"ATM5";"2019-09-14";9540
"ATM5";"2019-09-15";12870
"ATM5";"2019-09-16";13390
"ATM5";"2019-09-17";12710
"ATM5";"2019-09-18";7220
"ATM5";"2019-09-19";3430
"ATM5";"2019-09-20";19800
"ATM5";"2019-09-21";13820
"ATM5";"2019-09-22";9400
"ATM5";"2019-09-23";13530
"ATM5";"2019-09-24";16610
"ATM5";"2019-09-25";14460
"ATM5";"2019-09-26";10760
"ATM5";"2019-09-27";7630
"ATM5";"2019-09-28";7430
"ATM5";"2019-09-29";970
"ATM5";"2019-09-30";8310
"ATM5";"2019-10-01";6950
"ATM5";"2019-10-02";6960
"ATM5";"2019-10-03";26770
"ATM5";"2019-10-04";9640
"ATM5";"2019-10-05";10390
"ATM5";"2019-10-06";3410
"ATM5";"2019-10-07";14220
"ATM5";"2019-10-08";9600
"ATM5";"2019-10-09";14320
"ATM5";"2019-10-10";11830
"ATM5";"2019-10-11";15140
"ATM5";"2019-10-12";6650
"ATM5";"2019-10-13";7810
"ATM5";"2019-10-14";11290
"ATM5";"2019-10-15";15340
"ATM5";"2019-10-16";7040
"ATM5";"2019-10-17";6600
"ATM5";"2019-10-18";11980
"ATM5";"2019-10-19";9700
"ATM5";"2019-10-20";6240
"ATM5";"2019-10-21";7320
"ATM5";"2019-10-22";13470
"ATM5";"2019-10-23";2820
"ATM5";"2019-10-24";5900
"ATM5";"2019-10-25";11290
"ATM5";"2019-10-26";2620
"ATM5";"2019-10-27";1600
"ATM5";"2019-10-28";12450
"ATM5";"2019-10-29";6600
"ATM5";"2019-10-30";3990
"ATM5";"2019-10-31";8040
