"Atm";"ProcessDate";"Withdrawal"
"ATM2";"2019-04-02";2470
"ATM2";"2019-04-03";4480
"ATM2";"2019-04-04";16870
"ATM2";"2019-04-05";15470
"ATM2";"2019-04-06";24410
"ATM2";"2019-04-07";23520
"ATM2";"2019-04-08";7380
"ATM2";"2019-04-09";5340
"ATM2";"2019-04-10";5190
"ATM2";"2019-04-11";2370
"ATM2";"2019-04-12";13630
"ATM2";"2019-04-13";20420
"ATM2";"2019-04-14";19100
"ATM2";"2019-04-15";11330
"ATM2";"2019-04-16";12700
"ATM2";"2019-04-17";21240
"ATM2";"2019-04-18";22960
"ATM2";"2019-04-19";11780
"ATM2";"2019-04-20";28580
"ATM2";"2019-04-21";20010
"ATM2";"2019-04-22";21080
"ATM2";"2019-04-23";3090
"ATM2";"2019-04-24";18430
"ATM2";"2019-04-25";17130
"ATM2";"2019-04-26";17420
"ATM2";"2019-04-27";32980
"ATM2";"2019-04-28";19970
"ATM2";"2019-04-29";23180
"ATM2";"2019-04-30";20680
"ATM2";"2019-05-01";36690
"ATM2";"2019-05-02";27980
"ATM2";"2019-05-03";29580
"ATM2";"2019-05-04";34760
"ATM2";"2019-05-05";19960
"ATM2";"2019-05-06";4280
"ATM2";"2019-05-07";4870
"ATM2";"2019-05-08";10190
"ATM2";"2019-05-09";10310
"ATM2";"2019-05-10";14500
"ATM2";"2019-05-11";17910
"ATM2";"2019-05-12";9870
"ATM2";"2019-05-13";4550
"ATM2";"2019-05-14";2760
"ATM2";"2019-05-15";4480
"ATM2";"2019-05-16";13960
"ATM2";"2019-05-17";7940
"ATM2";"2019-05-18";15960
"ATM2";"2019-05-19";14600
"ATM2";"2019-05-20";10880
"ATM2";"2019-05-21";18890
"ATM2";"2019-05-22";9050
"ATM2";"2019-05-23";10130
"ATM2";"2019-05-24";21310
"ATM2";"2019-05-25";25670
"ATM2";"2019-05-26";19530
"ATM2";"2019-05-27";11210
"ATM2";"2019-05-28";5470
"ATM2";"2019-05-29";8550
"ATM2";"2019-05-30";19350
"ATM2";"2019-05-31";21230
"ATM2";"2019-06-01";23320
"ATM2";"2019-06-02";9060
"ATM2";"2019-06-03";19250
"ATM2";"2019-06-04";14600
"ATM2";"2019-06-05";17750
"ATM2";"2019-06-06";20560
"ATM2";"2019-06-07";21600
"ATM2";"2019-06-08";27640
"ATM2";"2019-06-09";41640
"ATM2";"2019-06-10";15910
"ATM2";"2019-06-11";21260
"ATM2";"2019-06-12";19530
"ATM2";"2019-06-13";32140
"ATM2";"2019-06-14";23920
"ATM2";"2019-06-15";40720
"ATM2";"2019-06-16";26480
"ATM2";"2019-06-17";15650
"ATM2";"2019-06-18";14980
"ATM2";"2019-06-19";21750
"ATM2";"2019-06-20";33150
"ATM2";"2019-06-21";44950
"ATM2";"2019-06-22";51380
"ATM2";"2019-06-23";35790
"ATM2";"2019-06-24";27370
"ATM2";"2019-06-25";30200
"ATM2";"2019-06-26";34170
"ATM2";"2019-06-27";24270
"ATM2";"2019-06-28";43830
"ATM2";"2019-06-29";60360
"ATM2";"2019-06-30";49390
"ATM2";"2019-07-01";30660
"ATM2";"2019-07-02";13210
"ATM2";"2019-07-03";29980
"ATM2";"2019-07-04";28680
"ATM2";"2019-07-05";31920
"ATM2";"2019-07-06";21900
"ATM2";"2019-07-07";32460
"ATM2";"2019-07-08";14860
"ATM2";"2019-07-09";16330
"ATM2";"2019-07-10";44190
"ATM2";"2019-07-11";44120
"ATM2";"2019-07-12";40840
"ATM2";"2019-07-13";47340
"ATM2";"2019-07-14";60730
"ATM2";"2019-07-15";34210
"ATM2";"2019-07-16";29470
"ATM2";"2019-07-17";42820
"ATM2";"2019-07-18";41990
"ATM2";"2019-07-19";49190
"ATM2";"2019-07-20";79240
"ATM2";"2019-07-21";15910
"ATM2";"2019-07-22";61900
"ATM2";"2019-07-23";42600
"ATM2";"2019-07-24";60540
"ATM2";"2019-07-25";73700
"ATM2";"2019-07-26";74590
"ATM2";"2019-07-27";64980
"ATM2";"2019-07-28";77690
"ATM2";"2019-07-29";53360
"ATM2";"2019-07-30";34330
"ATM2";"2019-07-31";44300
"ATM2";"2019-08-01";24230
"ATM2";"2019-08-02";53000
"ATM2";"2019-08-03";65120
"ATM2";"2019-08-04";43010
"ATM2";"2019-08-05";28510
"ATM2";"2019-08-06";26940
"ATM2";"2019-08-07";42750
"ATM2";"2019-08-08";40350
"ATM2";"2019-08-09";52580
"ATM2";"2019-08-10";44610
"ATM2";"2019-08-11";52460
"ATM2";"2019-08-12";27020
"ATM2";"2019-08-13";18120
"ATM2";"2019-08-14";56810
"ATM2";"2019-08-15";65630
"ATM2";"2019-08-16";46330
"ATM2";"2019-08-17";59360
"ATM2";"2019-08-18";43210
"ATM2";"2019-08-19";34220
"ATM2";"2019-08-20";24740
"ATM2";"2019-08-21";28630
"ATM2";"2019-08-22";35610
"ATM2";"2019-08-23";39170
"ATM2";"2019-08-24";45870
"ATM2";"2019-08-25";46750
"ATM2";"2019-08-26";31310
"ATM2";"2019-08-27";27820
"ATM2";"2019-08-28";36370
"ATM2";"2019-08-29";28040
"ATM2";"2019-08-30";56980
"ATM2";"2019-08-31";60470
"ATM2";"2019-09-01";40880
"ATM2";"2019-09-02";20750
"ATM2";"2019-09-03";18050
"ATM2";"2019-09-04";18180
"ATM2";"2019-09-05";10870
"ATM2";"2019-09-06";18760
"ATM2";"2019-09-07";21160
"ATM2";"2019-09-08";17540
"ATM2";"2019-09-09";9180
"ATM2";"2019-09-10";4810
"ATM2";"2019-09-11";15750
"ATM2";"2019-09-12";8360
"ATM2";"2019-09-13";14010
"ATM2";"2019-09-14";31140
"ATM2";"2019-09-15";24500
"ATM2";"2019-09-16";8910
"ATM2";"2019-09-17";4420
"ATM2";"2019-09-18";7780
"ATM2";"2019-09-19";8090
"ATM2";"2019-09-20";11300
"ATM2";"2019-09-21";30120
"ATM2";"2019-09-22";22070
"ATM2";"2019-09-23";5530
"ATM2";"2019-09-24";10230
"ATM2";"2019-09-25";7600
"ATM2";"2019-09-26";14070
"ATM2";"2019-09-27";16650
"ATM2";"2019-09-28";22570
"ATM2";"2019-09-29";11270
"ATM2";"2019-09-30";3920
"ATM2";"2019-10-01";1300
"ATM2";"2019-10-02";2540
"ATM2";"2019-10-03";8700
"ATM2";"2019-10-04";7630
"ATM2";"2019-10-05";9010
"ATM2";"2019-10-06";10770
"ATM2";"2019-10-07";3640
"ATM2";"2019-10-08";7380
"ATM2";"2019-10-09";4800
"ATM2";"2019-10-10";3650
"ATM2";"2019-10-11";4260
"ATM2";"2019-10-12";9600
"ATM2";"2019-10-13";13980
"ATM2";"2019-10-14";15300
"ATM2";"2019-10-15";8850
"ATM2";"2019-10-16";2530
"ATM2";"2019-10-17";3640
"ATM2";"2019-10-18";7480
"ATM2";"2019-10-19";12290
"ATM2";"2019-10-20";13030
"ATM2";"2019-10-21";6970
"ATM2";"2019-10-22";5220
"ATM2";"2019-10-23";2920
"ATM2";"2019-10-24";5110
"ATM2";"2019-10-25";7050
"ATM2";"2019-10-26";13320
"ATM2";"2019-10-27";10630
"ATM2";"2019-10-28";1240
"ATM2";"2019-10-29";4610
"ATM2";"2019-10-30";2840
"ATM2";"2019-10-31";12330
