"Atm";"ProcessDate";"Withdrawal"
"ATM4";"2019-04-08";17480
"ATM4";"2019-04-09";5350
"ATM4";"2019-04-10";8480
"ATM4";"2019-04-11";4360
"ATM4";"2019-04-12";5450
"ATM4";"2019-04-13";20310
"ATM4";"2019-04-14";13940
"ATM4";"2019-04-15";23660
"ATM4";"2019-04-16";6280
"ATM4";"2019-04-17";11090
"ATM4";"2019-04-18";8840
"ATM4";"2019-04-19";21530
"ATM4";"2019-04-20";46910
"ATM4";"2019-04-21";23970
"ATM4";"2019-04-22";22350
"ATM4";"2019-04-23";15500
"ATM4";"2019-04-24";10510
"ATM4";"2019-04-25";10110
"ATM4";"2019-04-26";22710
"ATM4";"2019-04-27";20450
"ATM4";"2019-04-28";11800
"ATM4";"2019-04-29";27150
"ATM4";"2019-04-30";17260
"ATM4";"2019-05-01";45860
"ATM4";"2019-05-02";64750
"ATM4";"2019-05-03";57090
"ATM4";"2019-05-04";80630
"ATM4";"2019-05-05";17250
"ATM4";"2019-05-06";6920
"ATM4";"2019-05-07";4650
"ATM4";"2019-05-08";8890
"ATM4";"2019-05-09";9110
"ATM4";"2019-05-10";11290
"ATM4";"2019-05-11";23190
"ATM4";"2019-05-12";11990
"ATM4";"2019-05-13";6740
"ATM4";"2019-05-14";3720
"ATM4";"2019-05-15";6960
"ATM4";"2019-05-16";10140
"ATM4";"2019-05-17";7350
"ATM4";"2019-05-18";16430
"ATM4";"2019-05-19";12380
"ATM4";"2019-05-20";6680
"ATM4";"2019-05-21";11920
"ATM4";"2019-05-22";8390
"ATM4";"2019-05-23";9600
"ATM4";"2019-05-24";8930
"ATM4";"2019-05-25";24220
"ATM4";"2019-05-26";19120
"ATM4";"2019-05-27";7360
"ATM4";"2019-05-28";13400
"ATM4";"2019-05-29";11390
"ATM4";"2019-05-30";10810
"ATM4";"2019-05-31";14330
"ATM4";"2019-06-01";32440
"ATM4";"2019-06-02";19400
"ATM4";"2019-06-03";14730
"ATM4";"2019-06-04";22200
"ATM4";"2019-06-05";6090
"ATM4";"2019-06-06";21690
"ATM4";"2019-06-07";21790
"ATM4";"2019-06-08";24150
"ATM4";"2019-06-09";22490
"ATM4";"2019-06-10";8040
"ATM4";"2019-06-11";15910
"ATM4";"2019-06-12";13840
"ATM4";"2019-06-13";10990
"ATM4";"2019-06-14";17880
"ATM4";"2019-06-15";15430
"ATM4";"2019-06-16";22240
"ATM4";"2019-06-17";19280
"ATM4";"2019-06-18";8850
"ATM4";"2019-06-19";9920
"ATM4";"2019-06-20";15490
"ATM4";"2019-06-21";27570
"ATM4";"2019-06-22";42990
"ATM4";"2019-06-23";40250
"ATM4";"2019-06-24";24560
"ATM4";"2019-06-25";14830
"ATM4";"2019-06-26";22240
"ATM4";"2019-06-27";21600
"ATM4";"2019-06-28";22210
"ATM4";"2019-06-29";30230
"ATM4";"2019-06-30";16860
"ATM4";"2019-07-01";19650
"ATM4";"2019-07-02";23840
"ATM4";"2019-07-03";26760
"ATM4";"2019-07-04";31930
"ATM4";"2019-07-05";31550
"ATM4";"2019-07-06";47480
"ATM4";"2019-07-07";36730
"ATM4";"2019-07-08";28860
"ATM4";"2019-07-09";33230
"ATM4";"2019-07-10";31370
"ATM4";"2019-07-11";44050
"ATM4";"2019-07-12";45180
"ATM4";"2019-07-13";48700
"ATM4";"2019-07-14";42130
"ATM4";"2019-07-15";33810
"ATM4";"2019-07-16";50210
"ATM4";"2019-07-17";48640
"ATM4";"2019-07-18";49480
"ATM4";"2019-07-19";43750
"ATM4";"2019-07-20";44700
"ATM4";"2019-07-21";38330
"ATM4";"2019-07-22";44580
"ATM4";"2019-07-23";15520
"ATM4";"2019-07-24";48360
"ATM4";"2019-07-25";56880
"ATM4";"2019-07-26";52970
"ATM4";"2019-07-27";55180
"ATM4";"2019-07-28";36180
"ATM4";"2019-07-29";44050
"ATM4";"2019-07-30";8980
"ATM4";"2019-07-31";49750
"ATM4";"2019-08-01";63730
"ATM4";"2019-08-02";63710
"ATM4";"2019-08-03";64000
"ATM4";"2019-08-04";50570
"ATM4";"2019-08-05";41890
"ATM4";"2019-08-06";7930
"ATM4";"2019-08-07";38810
"ATM4";"2019-08-08";68350
"ATM4";"2019-08-09";53530
"ATM4";"2019-08-10";62360
"ATM4";"2019-08-11";52870
"ATM4";"2019-08-12";40590
"ATM4";"2019-08-13";11740
"ATM4";"2019-08-14";39650
"ATM4";"2019-08-15";49590
"ATM4";"2019-08-16";85530
"ATM4";"2019-08-17";70430
"ATM4";"2019-08-18";37330
"ATM4";"2019-08-19";36050
"ATM4";"2019-08-20";31960
"ATM4";"2019-08-21";36170
"ATM4";"2019-08-22";37600
"ATM4";"2019-08-23";55230
"ATM4";"2019-08-24";58500
"ATM4";"2019-08-25";43310
"ATM4";"2019-08-26";26060
"ATM4";"2019-08-27";39430
"ATM4";"2019-08-28";31800
"ATM4";"2019-08-29";32080
"ATM4";"2019-08-30";34340
"ATM4";"2019-08-31";46690
"ATM4";"2019-09-01";35130
"ATM4";"2019-09-02";18190
"ATM4";"2019-09-03";18440
"ATM4";"2019-09-04";14120
"ATM4";"2019-09-05";27380
"ATM4";"2019-09-06";24870
"ATM4";"2019-09-07";24660
"ATM4";"2019-09-08";34740
"ATM4";"2019-09-09";11060
"ATM4";"2019-09-10";22140
"ATM4";"2019-09-11";24590
"ATM4";"2019-09-12";30520
"ATM4";"2019-09-13";38080
"ATM4";"2019-09-14";56640
"ATM4";"2019-09-15";43590
"ATM4";"2019-09-16";28100
"ATM4";"2019-09-17";17820
"ATM4";"2019-09-18";12550
"ATM4";"2019-09-19";15140
"ATM4";"2019-09-20";23590
"ATM4";"2019-09-21";49680
"ATM4";"2019-09-22";52150
"ATM4";"2019-09-23";13360
"ATM4";"2019-09-24";13660
"ATM4";"2019-09-25";14720
"ATM4";"2019-09-26";25850
"ATM4";"2019-09-27";24830
"ATM4";"2019-09-28";35200
"ATM4";"2019-09-29";36330
"ATM4";"2019-09-30";12160
"ATM4";"2019-10-01";15550
"ATM4";"2019-10-02";11380
"ATM4";"2019-10-03";17860
"ATM4";"2019-10-04";26020
"ATM4";"2019-10-05";33450
"ATM4";"2019-10-06";31480
"ATM4";"2019-10-07";12980
"ATM4";"2019-10-08";8670
"ATM4";"2019-10-09";8750
"ATM4";"2019-10-10";17540
"ATM4";"2019-10-11";26500
"ATM4";"2019-10-12";38750
"ATM4";"2019-10-13";48120
"ATM4";"2019-10-14";17230
"ATM4";"2019-10-15";21510
"ATM4";"2019-10-16";12630
"ATM4";"2019-10-17";18490
"ATM4";"2019-10-18";19240
"ATM4";"2019-10-19";42420
"ATM4";"2019-10-20";37400
"ATM4";"2019-10-21";10250
"ATM4";"2019-10-22";10320
"ATM4";"2019-10-23";5250
"ATM4";"2019-10-24";5820
"ATM4";"2019-10-25";21840
"ATM4";"2019-10-26";44780
"ATM4";"2019-10-27";43080
"ATM4";"2019-10-28";6550
"ATM4";"2019-10-29";9760
"ATM4";"2019-10-30";2720
"ATM4";"2019-10-31";6840
